uf20-0930 83372 0 1 -2 -3 -4 5 -6 7 8 9 10 -11 -12 13 14 15 16 -17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32557.1172329946
uf20-0600 13973 0 -1 2 -3 -4 5 6 -7 -8 9 -10 -11 -12 13 14 -15 -16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28975.5428950011
uf20-0784 80463 0 -1 -2 3 4 -5 6 7 8 9 10 -11 -12 -13 14 15 -16 17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27065.6120060012
uf20-0651 11134 0 -1 2 -3 -4 -5 6 7 -8 9 10 -11 12 -13 -14 15 -16 17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27771.107195993
uf20-0961 153100 0 1 2 3 -4 5 6 7 8 9 -10 11 -12 13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 33718.5668160091
uf20-0190 44880 0 -1 2 3 4 -5 -6 -7 -8 9 10 -11 -12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27272.2669939976
uf20-0163 36975 0 -1 -2 -3 4 -5 -6 -7 8 -9 10 11 12 13 -14 15 -16 -17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27173.6772170116
uf20-0777 88277 0 1 -2 -3 4 5 6 7 -8 9 -10 11 12 13 -14 -15 16 17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29038.2836990175
uf20-0847 80222 0 1 2 -3 4 5 -6 7 8 -9 10 -11 12 13 14 15 -16 17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27111.6546709964
uf20-0992 114725 0 -1 2 -3 4 5 6 7 8 9 -10 11 -12 13 14 -15 -16 17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 33686.4447149856
uf20-0132 63487 0 -1 -2 3 4 -5 -6 -7 -8 9 10 -11 12 -13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27792.6050089882
uf20-0816 76744 0 1 -2 3 4 -5 6 -7 -8 9 10 -11 12 13 14 -15 -16 17 -18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 26937.464513001
uf20-0726 12165 0 -1 2 3 -4 5 6 -7 -8 -9 -10 -11 12 -13 -14 -15 16 17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28321.0998630093
uf20-093 62105 0 1 -2 3 -4 -5 -6 -7 -8 9 -10 -11 12 -13 14 -15 16 -17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32837.2474859934
uf20-060 12256 0 1 2 -3 4 -5 6 7 -8 9 -10 11 -12 -13 14 15 -16 -17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29715.1723119896
uf20-0209 27205 0 -1 2 -3 -4 -5 -6 7 -8 -9 10 11 -12 -13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30651.7077850003
uf20-0599 8917 0 -1 2 -3 -4 -5 6 7 8 9 10 -11 -12 13 -14 -15 -16 -17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30463.949781988
uf20-031 46540 0 -1 -2 -3 4 5 -6 7 -8 -9 -10 -11 12 13 14 15 16 -17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 27693.4106249828
uf20-0258 38489 0 -1 -2 3 -4 5 6 -7 8 9 -10 -11 -12 -13 14 15 -16 17 -18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29427.4601979996
uf20-079 69472 0 1 -2 -3 -4 5 -6 -7 -8 9 -10 11 12 -13 -14 -15 -16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 26973.3540219895
uf20-0404 71646 0 -1 2 3 -4 -5 6 -7 8 9 10 11 12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30743.8761930098
uf20-0210 61058 0 1 2 -3 -4 -5 6 -7 8 -9 10 -11 -12 13 -14 15 -16 -17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29242.2168920166
