uf20-0968 50 0 1 -2 3 4 -5 -6 -7 -8 -9 -10 11 12 13 -14 15 -16 17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2442.8840589826
uf20-082 55 0 -1 -2 3 -4 -5 -6 -7 8 9 10 -11 12 13 14 15 16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2655.5447779829
uf20-0644 32 0 1 -2 -3 -4 -5 6 -7 8 -9 10 -11 -12 13 -14 15 16 -17 18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2496.003067994
uf20-0906 41 0 -1 -2 3 -4 -5 -6 -7 8 9 -10 11 12 13 14 15 -16 -17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2411.1675650056
uf20-0578 55 0 -1 2 3 -4 -5 6 7 -8 9 10 11 -12 -13 -14 -15 16 17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2449.4254839956
uf20-0345 24 0 -1 -2 3 4 -5 -6 7 -8 -9 -10 11 -12 13 14 -15 16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2792.3099370091
uf20-0228 66 0 -1 -2 3 4 5 -6 -7 -8 9 10 -11 12 13 -14 15 -16 17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2421.9958140166
uf20-0246 46 0 1 2 -3 -4 -5 -6 -7 8 9 10 -11 12 13 14 15 16 17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2496.159450995
uf20-0415 43 0 -1 2 -3 -4 5 6 -7 8 -9 10 11 -12 13 -14 -15 -16 17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2545.7413109834
uf20-0114 38 0 -1 -2 -3 4 5 -6 -7 -8 9 10 11 -12 -13 -14 -15 -16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2446.8413539871
uf20-0250 56 0 1 -2 3 -4 5 -6 7 8 9 10 -11 12 13 -14 15 -16 17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2519.9124049977
uf20-0353 48 0 -1 -2 -3 -4 -5 -6 7 8 9 10 11 12 13 -14 15 -16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2781.326427008
uf20-022 56 0 1 -2 3 4 5 6 7 -8 9 10 11 -12 -13 14 -15 -16 17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2231.887478003
uf20-0500 62 0 1 2 -3 -4 5 -6 7 8 -9 10 -11 12 -13 -14 15 -16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2603.0016730074
uf20-0652 84 0 1 2 3 -4 -5 6 7 -8 9 10 11 -12 13 14 15 16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2404.8614729836
uf20-094 42 0 -1 2 3 -4 -5 -6 -7 -8 9 -10 -11 12 -13 14 -15 16 -17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2256.4189340046
uf20-0952 71 0 1 2 -3 4 5 -6 -7 8 -9 -10 11 12 13 14 -15 -16 17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2669.1822949797
uf20-0610 36 0 -1 2 3 -4 -5 -6 -7 8 -9 10 11 -12 13 -14 -15 -16 -17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2505.1735590096
