1 15 DPWeight 2043 9045 23.522036 111110101111111
2 15 DPWeight 1878 8805 41.894501 111001111011111
3 15 DPWeight 1811 7125 19.861269 110110111101111
4 15 DPWeight 1569 9825 22.935317 111111001111110
5 15 DPWeight 1957 8265 22.79771 111111101110011
6 15 DPWeight 1110 8790 19.347173 101111111011110
7 15 DPWeight 1979 9375 25.924922 111011011111011
8 15 DPWeight 1890 9570 19.770787 111111110110011
9 15 DPWeight 2099 8985 19.092657 101101111111111
10 15 DPWeight 1361 9960 21.28037 101111101111111
11 15 DPWeight 1282 9480 18.324202 111111101101111
12 15 DPWeight 1801 9945 19.042434 111011101111110
13 15 DPWeight 1966 10020 22.431419 111111111010111
14 15 DPWeight 2089 8580 16.572653 111110101011111
15 15 DPWeight 2047 10275 20.527319 111111101110011
16 15 DPWeight 1954 11685 23.102863 111111111001101
17 15 DPWeight 1593 12015 24.271681 111110011111101
18 15 DPWeight 1771 11520 23.017189 111001110111111
19 15 DPWeight 2065 8940 17.977151 111111110011110
20 15 DPWeight 2510 9135 18.12867 111110110111111
21 15 DPWeight 1946 9030 21.003046 110111111111011
22 15 DPWeight 1330 8910 23.833266 110111101110111
23 15 DPWeight 1620 9630 23.914753 110101111111011
24 15 DPWeight 1825 8340 21.050889 011110111101111
25 15 DPWeight 1618 8895 28.150616 111010111111111
26 15 DPWeight 1616 10125 34.925502 101110111101111
27 15 DPWeight 1626 9435 32.455162 111110111100111
28 15 DPWeight 1782 7050 20.253019 110111111111101
29 15 DPWeight 1871 8265 24.580967 101111111110011
30 15 DPWeight 2046 9900 25.082791 101111101111111
31 15 DPWeight 1689 9225 24.250906 001111110111111
32 15 DPWeight 1788 11040 23.832803 101111111111101
33 15 DPWeight 1877 8145 17.685955 111101111111011
34 15 DPWeight 1952 9300 19.166028 111101101111110
35 15 DPWeight 1801 10020 20.740201 101011110111111
36 15 DPWeight 1735 7770 25.636173 111111101111001
37 15 DPWeight 1804 7770 18.391612 111111111100101
38 15 DPWeight 1907 8280 27.000028 101110111111111
39 15 DPWeight 1657 8835 22.079362 111111011101101
40 15 DPWeight 1948 8265 16.800198 110101011111111
41 15 DPWeight 1998 9240 19.450482 111111111100111
42 15 DPWeight 2030 9975 20.873902 011111111101110
43 15 DPWeight 1781 9555 19.914546 111111110101011
44 15 DPWeight 1657 8640 25.080395 111111111011011
45 15 DPWeight 1623 7380 21.334905 111100111111111
46 15 DPWeight 1292 7200 18.596606 111111101111110
47 15 DPWeight 1839 7395 18.934837 101101111111101
48 15 DPWeight 1943 11565 29.525736 111111111010111
49 15 DPWeight 1513 7335 18.925286 111111101110111
50 15 DPWeight 1677 7410 18.44999 110111111110111
51 15 DPWeight 1391 9630 25.936669 111011111101111
52 15 DPWeight 2051 11505 28.764965 001111111111011
53 15 DPWeight 1733 9225 24.110536 110111111101111
54 15 DPWeight 1905 9510 23.407976 101111111011111
55 15 DPWeight 1899 9915 26.69213 111101011111111
56 15 DPWeight 2055 10335 27.099706 011011111110111
57 15 DPWeight 1707 8715 22.433463 101011011011111
58 15 DPWeight 1896 8880 23.025985 111001111111111
59 15 DPWeight 1920 9180 24.193971 011111011011111
60 15 DPWeight 1435 9840 25.287797 111111011101111
61 15 DPWeight 1929 10215 29.416511 110111111011110
62 15 DPWeight 2080 11595 30.585363 101101111111101
63 15 DPWeight 2332 8880 23.996472 111111110101111
64 15 DPWeight 1836 10095 26.262372 111111111110011
65 15 DPWeight 1547 9795 25.489763 101101111111111
66 15 DPWeight 1455 10980 29.891026 110111011111111
67 15 DPWeight 1610 8700 23.98026 111110111110110
68 15 DPWeight 1413 7170 18.354136 111111011101110
69 15 DPWeight 1614 8460 21.2862 111100011111111
70 15 DPWeight 1981 6990 19.086952 111111011111110
71 15 DPWeight 1605 9075 24.629957 110111111110111
72 15 DPWeight 1719 8535 19.993012 110111111101111
73 15 DPWeight 1936 9645 26.600904 111010111111011
