1 15 DPWeight 1852 36690 98.487177 111011011111011
2 15 DPWeight 1322 36735 103.781975 110111111011011
3 15 DPWeight 1996 35940 84.566287 111111111101111
4 15 DPWeight 2011 38940 77.038934 101110111111110
5 15 DPWeight 2002 37620 75.203159 110111111111010
6 15 DPWeight 1950 33615 71.344902 110011111110111
7 15 DPWeight 1521 38775 104.381737 010111111110111
8 15 DPWeight 1191 34455 97.832103 111111101110011
9 15 DPWeight 1822 34275 89.645262 111111011011110
10 15 DPWeight 1896 36105 90.766434 101101110111111
11 15 DPWeight 1585 37740 92.549666 110101111101111
12 15 DPWeight 1984 36990 94.393524 011111101111011
13 15 DPWeight 1892 37455 88.200388 100110111111111
14 15 DPWeight 1992 37365 97.700221 111111011110110
15 15 DPWeight 1919 37065 109.039659 110111111111010
16 15 DPWeight 2138 32610 87.452749 111111111001111
17 15 DPWeight 1552 36855 94.550849 011111111010011
18 15 DPWeight 1949 34335 87.990897 100111110111111
19 15 DPWeight 2097 36165 94.706603 011101111110111
20 15 DPWeight 2224 34515 88.349325 001101111111111
21 15 DPWeight 2074 35685 102.31443 111110111011110
22 15 DPWeight 2033 35925 107.780502 101111111110011
23 15 DPWeight 1882 35850 91.667012 111101011011111
24 15 DPWeight 1677 36720 100.007042 011111101101111
25 15 DPWeight 1566 34740 90.157942 111111110110110
26 15 DPWeight 1622 35070 92.131044 101011011111111
27 15 DPWeight 2125 36180 103.01896 111011111101011
28 15 DPWeight 1834 38280 103.463551 111011111101011
29 15 DPWeight 2006 34350 117.488481 011011101111111
30 15 DPWeight 1880 33690 116.675041 111011110110111
31 15 DPWeight 1737 37380 97.440448 101111001011111
32 15 DPWeight 1746 37380 84.971734 010111110111111
33 15 DPWeight 2575 39735 85.915563 111111111010101
34 15 DPWeight 1600 31560 66.621275 011111110111110
35 15 DPWeight 1771 37140 77.523129 110111111101101
36 15 DPWeight 1319 37140 77.344858 101111111110011
37 15 DPWeight 1442 37845 102.406134 101111110111101
38 15 DPWeight 1782 35385 119.126567 111110110011111
39 15 DPWeight 1958 32235 118.826639 101111110111110
40 15 DPWeight 1777 38610 115.632345 011011111111011
41 15 DPWeight 1773 38055 95.058697 111101111001111
42 15 DPWeight 2048 37140 78.219554 111110101111101
43 15 DPWeight 1449 39390 103.607341 011111111111010
44 15 DPWeight 2142 37170 116.312795 111010111111011
45 15 DPWeight 1826 35400 86.822281 011111011111101
46 15 DPWeight 1939 39510 86.105384 011111010111110
47 15 DPWeight 1485 35520 72.695252 111110110110111
48 15 DPWeight 2054 38670 80.308833 101111111111100
49 15 DPWeight 1782 38940 77.337846 111111101010111
50 15 DPWeight 1985 37215 75.897005 111101111110110
51 15 DPWeight 1704 33495 66.952778 111011111011101
52 15 DPWeight 1607 35850 83.574841 101111011101111
53 15 DPWeight 1577 38505 86.809275 110111110011101
54 15 DPWeight 1800 34935 77.186353 111111001011111
55 15 DPWeight 2127 34095 67.582803 011011111111110
56 15 DPWeight 2090 35040 69.008088 110001111111111
57 15 DPWeight 1784 38280 74.922564 101111101111011
58 15 DPWeight 2012 31230 61.807566 111110101110111
59 15 DPWeight 1601 34200 66.593317 001111111101111
60 15 DPWeight 1842 32010 62.92598 110111011101110
61 15 DPWeight 1917 35595 68.424433 101011011111111
62 15 DPWeight 2216 39315 76.269034 101110111101111
63 15 DPWeight 2184 31665 62.15908 011111110110111
64 15 DPWeight 1628 39915 78.926228 011111111111010
65 15 DPWeight 1879 39465 82.65229 011111111111010
66 15 DPWeight 2168 33330 71.361058 111101011111110
67 15 DPWeight 1756 34635 68.220135 111111110101101
68 15 DPWeight 1933 38625 75.62703 111111100111101
69 15 DPWeight 1533 38040 73.82935 011110111101011
70 15 DPWeight 1611 36885 71.858553 111111111101100
71 15 DPWeight 2266 35460 69.50514 111101011111101
72 15 DPWeight 1616 32040 61.096201 111111110010111
73 15 DPWeight 1478 36810 71.872479 111110011101111
74 15 DPWeight 1330 40215 77.542459 011100111011111
75 15 DPWeight 1680 37620 73.849729 011111111100111
76 15 DPWeight 2064 32250 62.560839 111100101111111
77 15 DPWeight 937 37620 73.525413 011110110111111
78 15 DPWeight 1222 36270 70.322917 111101010111111
79 15 DPWeight 1266 37935 74.192241 011101111111101
80 15 DPWeight 2105 33780 64.923676 110111111111010
81 15 DPWeight 2039 36390 71.248356 011011001111111
82 15 DPWeight 2047 35910 70.720504 111111110111100
83 15 DPWeight 1686 36015 67.831151 001111111011111
84 15 DPWeight 1807 36060 68.743679 101111111101101
85 15 DPWeight 1756 34800 65.702574 111111110110110
86 15 DPWeight 1712 36600 69.454818 111011111111100
87 15 DPWeight 1701 33840 63.433451 110111011101111
88 15 DPWeight 2193 38700 73.696111 101110110111111
89 15 DPWeight 1727 37185 69.539193 111001111111011
90 15 DPWeight 1644 34110 64.598208 111111001111011
91 15 DPWeight 1840 38880 72.885918 110111101110111
