72 15 SA 2500.0 0.99 1.0 50 1729 38950 38.123522 110111111111111
73 15 SA 2500.0 0.99 1.0 50 2026 38950 54.014612 111011111111111
74 15 SA 2500.0 0.99 1.0 50 1812 38950 38.528698 110111111111011
75 15 SA 2500.0 0.99 1.0 50 2226 38950 26.328985 111010111111111
76 15 SA 2500.0 0.99 1.0 50 1695 38950 28.33402 111110111111111
77 15 SA 2500.0 0.99 1.0 50 1686 38950 28.069524 111111111011111
78 15 SA 2500.0 0.99 1.0 50 1911 38950 26.064678 111111111111110
79 15 SA 2500.0 0.99 1.0 50 1894 38950 27.793903 111111111010111
80 15 SA 2500.0 0.99 1.0 50 1517 38950 28.050474 111101101111111
81 15 SA 2500.0 0.99 1.0 50 1627 38950 29.4803 111111111101111
82 15 SA 2500.0 0.99 1.0 50 1740 38950 31.137791 111101111111111
83 15 SA 2500.0 0.99 1.0 50 1438 38950 34.729723 111111011111111
84 15 SA 2500.0 0.99 1.0 50 1921 38950 27.569517 101101111111111
85 15 SA 2500.0 0.99 1.0 50 1541 38950 28.180816 111101111110111
86 15 SA 2500.0 0.99 1.0 50 1781 38950 26.597186 111111111111101
87 15 SA 2500.0 0.99 1.0 50 1852 38950 27.291932 001111111111111
88 15 SA 2500.0 0.99 1.0 50 1711 38950 27.552149 111101111111111
89 15 SA 2500.0 0.99 1.0 50 1793 38950 25.806984 110111111111111
90 15 SA 2500.0 0.99 1.0 50 1742 38950 27.685451 011111111111111
91 15 SA 2500.0 0.99 1.0 50 1761 38950 27.572576 111111101111110
92 15 SA 2500.0 0.99 1.0 50 1908 38950 24.961892 111111111111011
93 15 SA 2500.0 0.99 1.0 50 1617 38950 34.310807 110111111101111
94 15 SA 2500.0 0.99 1.0 50 1898 38950 27.635363 011111111111111
95 15 SA 2500.0 0.99 1.0 50 1859 38950 28.019396 110111111111011
96 15 SA 2500.0 0.99 1.0 50 1681 38950 25.830776 100111111111111
97 15 SA 2500.0 0.99 1.0 50 1923 38950 28.309552 111110111111111
98 15 SA 2500.0 0.99 1.0 50 1668 38950 26.692603 111111111011111
99 15 SA 2500.0 0.99 1.0 50 2070 38950 27.021194 111011111111111
100 15 SA 2500.0 0.99 1.0 50 1741 38950 27.761129 110111111111111
