1 15 DPWeight 2043 26970 51.716589 111110101111111
2 15 DPWeight 1878 26235 47.692642 111001111011111
3 15 DPWeight 1811 21240 38.171747 110110111101111
4 15 DPWeight 1569 29280 53.663652 111111001111110
5 15 DPWeight 1957 24675 48.453341 111111101110011
6 15 DPWeight 1110 26160 65.832154 101111111011110
7 15 DPWeight 1979 27840 56.381257 111011011111011
8 15 DPWeight 1890 28620 54.678323 111111110110011
9 15 DPWeight 2099 26805 50.821087 101101111111111
10 15 DPWeight 1361 29655 55.917881 101111101111111
11 15 DPWeight 1282 28365 52.894667 111111101101111
12 15 DPWeight 1801 29700 63.859295 111011101111110
13 15 DPWeight 1966 29865 55.0553 111111111010111
14 15 DPWeight 2089 25500 47.859244 111110101011111
15 15 DPWeight 2047 30600 72.28501 111111101110011
16 15 DPWeight 1954 34860 65.875062 111111111001101
17 15 DPWeight 1593 35925 72.781829 111110011111101
18 15 DPWeight 1771 34335 63.639456 111001110111111
19 15 DPWeight 2065 26715 57.114247 111111110011110
20 15 DPWeight 2510 27300 62.255663 111110110111111
21 15 DPWeight 1946 26925 59.96089 110111111111011
22 15 DPWeight 1330 26595 54.731329 110111101110111
23 15 DPWeight 1620 28710 56.713377 110101111111011
24 15 DPWeight 1825 24870 68.130273 011110111101111
25 15 DPWeight 1618 26490 77.896022 111010111111111
26 15 DPWeight 1616 30255 66.559019 101110111101111
27 15 DPWeight 1626 28140 49.621829 111110111100111
28 15 DPWeight 1782 20940 36.842756 110111111111101
29 15 DPWeight 1871 24615 45.190702 101111111110011
30 15 DPWeight 2046 29460 51.99027 101111101111111
31 15 DPWeight 1689 27480 47.95679 001111110111111
32 15 DPWeight 1788 32940 58.566998 101111111111101
33 15 DPWeight 1877 24270 43.633005 111101111111011
34 15 DPWeight 1952 27660 58.590153 111101101111110
35 15 DPWeight 1801 29910 66.248325 101011110111111
36 15 DPWeight 1735 23115 52.995209 111111101111001
37 15 DPWeight 1804 23100 53.859685 111111111100101
38 15 DPWeight 1907 24690 51.332957 101110111111111
39 15 DPWeight 1657 26310 46.737745 111111011101101
40 15 DPWeight 1948 24600 44.318906 110101011111111
41 15 DPWeight 1998 27630 49.795718 111111111100111
42 15 DPWeight 2030 29760 53.992777 011111111101110
43 15 DPWeight 1781 28500 53.039069 111111110101011
44 15 DPWeight 1657 25770 49.486712 111111111011011
45 15 DPWeight 1623 21960 42.053717 111100111111111
46 15 DPWeight 1292 21360 39.702442 111111101111110
47 15 DPWeight 1839 22020 41.64536 101101111111101
48 15 DPWeight 1943 34530 65.234181 111111111010111
49 15 DPWeight 1513 21840 40.650418 111111101110111
50 15 DPWeight 1677 22095 41.461953 110111111110111
51 15 DPWeight 1391 28695 53.5171 111011111101111
52 15 DPWeight 2051 34320 63.227464 001111111111011
53 15 DPWeight 1733 27480 49.943563 110111111101111
54 15 DPWeight 1905 28455 51.86488 101111111011111
