uf20-052 45 0 -1 -2 3 -4 5 6 -7 8 9 10 -11 12 13 -14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29507.4951860006
uf20-0622 52 0 -1 -2 -3 4 5 6 7 -8 9 10 11 -12 13 14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28429.462258995
uf20-0130 47 0 -1 2 3 -4 5 6 -7 -8 9 10 11 -12 13 14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29351.3176760025
uf20-0491 29 0 -1 2 3 -4 5 -6 7 -8 9 -10 -11 -12 -13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28669.7119550081
uf20-0982 54 0 1 -2 -3 -4 5 -6 7 8 9 -10 11 12 -13 14 15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 23990.6351760001
uf20-0540 27 0 -1 2 3 -4 -5 -6 -7 8 9 -10 -11 -12 13 14 -15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28554.3297940021
uf20-0612 49 0 -1 2 3 4 -5 -6 -7 8 -9 10 11 -12 13 14 15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29466.1480759969
uf20-0853 52 0 -1 -2 -3 4 5 -6 7 8 -9 10 -11 -12 13 14 15 16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30618.900742993
uf20-0268 55 0 1 -2 -3 -4 -5 -6 -7 8 -9 10 -11 12 13 14 15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28768.9366340055
uf20-0845 40 0 1 2 3 -4 -5 6 7 8 -9 -10 -11 -12 13 -14 15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30492.4626810098
uf20-0946 53 0 -1 2 -3 -4 -5 6 7 8 9 10 -11 12 13 14 15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28325.1984999952
uf20-0305 30 0 1 -2 -3 4 5 6 7 8 -9 -10 -11 -12 13 -14 15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28798.5134249902
uf20-080 12 0 -1 -2 -3 -4 -5 6 -7 -8 9 -10 -11 12 13 -14 15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30418.2115629956
uf20-0628 44 0 -1 2 -3 4 -5 6 7 -8 -9 -10 11 -12 13 -14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29099.2168499943
uf20-0116 34 0 1 2 3 -4 -5 -6 -7 8 9 10 11 -12 -13 -14 -15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29520.8843269938
uf20-0745 55 0 1 2 3 4 5 6 7 -8 9 10 11 -12 13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28500.8660409949
uf20-0178 15 0 1 -2 3 -4 -5 6 -7 -8 -9 -10 -11 -12 13 -14 -15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28264.6307249961
uf20-0869 22 0 -1 2 -3 4 -5 -6 7 8 -9 10 11 12 13 -14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29143.5355319991
uf20-0811 13 0 -1 2 3 -4 -5 6 -7 -8 -9 -10 -11 12 13 -14 15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 31075.2898929932
uf20-0688 64 0 -1 -2 3 4 5 6 -7 8 9 -10 -11 12 13 14 -15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28659.9448530033
uf20-0363 19 0 1 2 3 4 -5 -6 -7 -8 -9 -10 11 12 13 14 15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29620.9690889955
uf20-0883 29 0 -1 -2 3 -4 -5 6 -7 8 -9 -10 11 12 -13 -14 -15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29404.7835340025
uf20-0425 46 0 1 -2 3 -4 5 6 -7 8 -9 10 11 12 13 14 -15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29520.9584499971
uf20-0777 77 0 1 -2 3 4 5 6 -7 8 9 -10 11 12 -13 14 -15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28947.7300220024
uf20-0719 33 0 1 -2 -3 4 -5 6 7 -8 9 -10 11 -12 -13 -14 -15 16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28557.5103390001
uf20-0590 28 0 -1 2 3 4 5 -6 -7 -8 -9 10 11 12 13 14 -15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28549.8543249996
uf20-0958 38 0 -1 -2 -3 4 5 6 7 -8 -9 -10 -11 12 -13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28496.5627490019
uf20-0337 32 0 1 -2 -3 4 5 6 7 -8 -9 -10 -11 12 13 -14 -15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28354.9236810068
uf20-0359 21 0 -1 -2 3 4 5 -6 -7 8 -9 -10 -11 -12 -13 -14 15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28639.9570020003
uf20-0877 40 0 -1 2 3 4 -5 -6 7 8 9 -10 11 12 13 -14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28920.5263570038
uf20-0108 21 0 1 2 3 4 5 6 -7 -8 -9 10 11 -12 -13 -14 -15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29095.7064789982
uf20-0234 33 0 1 2 3 -4 -5 -6 -7 8 -9 -10 -11 -12 -13 14 15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28623.336500008
uf20-0783 24 0 1 -2 -3 -4 5 -6 7 -8 -9 -10 -11 -12 13 -14 -15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30502.7947759954
uf20-0409 38 0 -1 -2 -3 4 5 6 7 -8 9 -10 11 12 13 14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28645.3431590053
uf20-0962 25 0 1 -2 -3 -4 -5 -6 -7 8 -9 10 11 12 -13 14 -15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28581.6776319989
uf20-050 47 0 1 2 3 -4 -5 -6 7 -8 9 -10 -11 -12 -13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28628.1217740034
uf20-0871 32 0 -1 -2 3 4 5 6 -7 8 9 10 -11 12 13 14 15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29061.7850109993
uf20-0284 51 0 1 -2 3 4 5 6 7 -8 -9 10 11 12 13 -14 -15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28748.3576750092
uf20-0331 55 0 -1 2 3 4 5 6 7 8 9 -10 -11 -12 -13 14 15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29068.8482969999
uf20-0686 38 0 -1 2 -3 4 5 6 -7 -8 -9 -10 -11 12 13 14 -15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28985.5705340015
uf20-098 47 0 1 -2 -3 -4 5 6 -7 -8 9 10 -11 -12 -13 14 -15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28419.6107030002
uf20-01000 56 0 1 -2 3 4 -5 6 -7 8 -9 10 11 12 -13 -14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30097.4688620045
uf20-0387 47 0 -1 -2 -3 -4 5 6 -7 8 9 -10 -11 12 -13 14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29137.7806480014
uf20-0964 34 0 1 2 -3 -4 5 6 7 8 9 10 -11 -12 13 14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28412.438719999
uf20-0648 38 0 1 -2 3 4 -5 6 -7 8 9 -10 -11 12 13 14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28486.3290330104
uf20-0224 32 0 -1 -2 3 -4 5 -6 7 8 -9 10 -11 12 13 14 -15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28647.4571029976
uf20-0867 19 0 -1 -2 -3 -4 5 6 7 8 -9 -10 11 12 -13 -14 -15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29149.010181005
uf20-014 37 0 -1 -2 -3 -4 5 6 -7 -8 9 -10 -11 12 13 -14 15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28909.8766719981
uf20-0930 33 0 -1 2 -3 4 -5 6 7 8 9 -10 -11 -12 13 14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28726.3492469938
uf20-0596 79 0 1 2 3 4 5 -6 -7 8 -9 -10 11 12 13 14 15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29265.2864569973
uf20-0373 29 0 1 2 -3 4 -5 -6 -7 8 9 10 -11 -12 -13 -14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28993.6637319915
uf20-0423 35 0 1 2 -3 4 -5 6 7 -8 -9 -10 11 -12 -13 -14 -15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28577.3701849976
uf20-0885 41 0 1 2 3 4 -5 -6 -7 -8 9 -10 11 -12 -13 14 -15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28710.9286990017
uf20-0833 55 0 -1 2 3 4 -5 -6 7 8 9 10 11 -12 -13 14 15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30219.7111319983
uf20-0495 20 0 -1 2 3 -4 -5 6 -7 8 9 -10 11 12 13 -14 -15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28546.0296450037
uf20-0743 39 0 1 2 -3 4 -5 -6 -7 -8 9 -10 -11 12 13 14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29113.287686996
uf20-0110 37 0 1 -2 -3 -4 5 6 7 -8 -9 -10 11 -12 -13 -14 15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30275.4373770003
uf20-030 52 0 1 -2 -3 4 -5 6 7 8 9 -10 -11 -12 -13 14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29337.0480450103
uf20-086 39 0 1 -2 -3 4 5 -6 7 8 9 -10 -11 -12 13 -14 -15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28437.5418540003
uf20-0656 68 0 1 -2 3 4 -5 -6 7 -8 9 -10 11 12 13 -14 15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28495.4741819965
uf20-026 54 0 1 2 3 4 5 -6 7 8 9 10 -11 12 13 -14 15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28113.2283810002
uf20-0339 45 0 1 -2 -3 4 5 -6 7 -8 9 10 11 12 13 -14 15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28589.526804004
uf20-0254 38 0 -1 -2 -3 -4 -5 -6 7 8 -9 10 -11 -12 13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28265.8110589982
uf20-0817 14 0 1 2 -3 4 5 -6 -7 -8 -9 -10 11 -12 -13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32000.1245110034
uf20-0855 36 0 -1 2 -3 4 -5 6 7 -8 -9 10 11 12 -13 14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28297.2387080081
uf20-064 36 0 1 -2 -3 4 5 -6 7 -8 9 -10 -11 -12 -13 14 15 16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29033.750003
uf20-0614 49 0 -1 2 3 -4 -5 6 -7 -8 9 10 11 12 -13 -14 15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29069.1458520014
uf20-0956 37 0 1 -2 -3 -4 5 6 7 8 9 10 -11 12 -13 14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28607.4056130019
uf20-0998 24 0 -1 2 3 -4 -5 -6 -7 8 9 -10 11 -12 13 14 -15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 19158.2421159983
uf20-0453 49 0 -1 2 3 4 -5 6 -7 -8 -9 -10 11 -12 -13 14 15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29399.6583599946
uf20-0200 52 0 1 2 -3 4 -5 6 -7 -8 -9 -10 -11 12 -13 -14 15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29025.5509050039
uf20-0701 42 0 -1 -2 -3 4 5 6 7 8 9 10 -11 -12 -13 -14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28841.0601889918
uf20-0180 57 0 1 2 3 4 5 -6 -7 8 9 10 -11 12 13 -14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28580.6517029996
uf20-0158 19 0 1 2 -3 -4 -5 6 7 -8 9 10 -11 -12 -13 -14 -15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29584.4899520016
uf20-0827 14 0 -1 -2 -3 -4 -5 -6 7 8 9 -10 11 -12 -13 -14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30403.4660769976
uf20-0666 58 0 -1 2 3 4 -5 -6 7 8 9 -10 -11 12 13 14 -15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29139.7642259981
uf20-0924 33 0 1 -2 -3 -4 -5 -6 7 -8 9 -10 -11 12 -13 14 -15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28103.5671120044
uf20-0984 66 0 -1 -2 -3 -4 5 6 7 8 -9 10 11 -12 13 14 -15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 23132.9827879963
uf20-0594 28 0 -1 2 3 -4 -5 -6 -7 8 9 -10 11 -12 13 -14 -15 16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28438.8387409999
uf20-0120 45 0 -1 -2 -3 4 5 -6 -7 -8 9 10 11 12 13 14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29447.1991599858
uf20-0272 40 0 1 2 -3 4 -5 -6 -7 8 9 -10 11 12 -13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29156.2638799951
uf20-0162 45 0 -1 2 3 -4 5 6 7 -8 -9 10 -11 -12 -13 -14 15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29656.2994419946
uf20-0385 23 0 -1 -2 3 4 5 -6 7 -8 -9 10 11 -12 -13 -14 15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29345.4442539951
uf20-0684 9 0 -1 -2 3 4 5 -6 7 -8 -9 10 11 -12 -13 14 -15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28308.0810289975
uf20-0624 48 0 -1 2 3 -4 -5 6 -7 -8 -9 10 11 12 -13 14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29162.6501380088
uf20-0290 31 0 -1 2 3 -4 -5 6 7 -8 9 10 11 -12 -13 -14 15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28356.7311820079
uf20-0727 27 0 -1 2 -3 -4 -5 -6 7 -8 9 -10 11 -12 -13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28130.3935899923
uf20-0839 24 0 -1 -2 -3 -4 5 -6 -7 8 -9 -10 -11 -12 13 -14 -15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30003.9556819975
uf20-0146 29 0 -1 2 3 4 -5 6 7 8 9 -10 11 -12 -13 -14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29665.1559220045
uf20-0857 17 0 -1 2 -3 4 -5 -6 -7 -8 9 -10 11 -12 -13 14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28392.1247530088
uf20-0544 39 0 1 2 3 -4 5 -6 7 8 -9 10 -11 -12 -13 -14 -15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28694.5676589967
uf20-0703 41 0 1 2 3 4 5 -6 7 -8 -9 -10 -11 12 13 14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29192.812245994
uf20-0900 27 0 -1 2 -3 -4 5 -6 -7 8 -9 10 11 12 -13 14 -15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28785.3743119922
uf20-0642 10 0 -1 2 3 4 5 -6 7 -8 9 -10 11 -12 -13 -14 -15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28329.1719259869
uf20-0916 28 0 -1 -2 3 4 -5 -6 7 8 -9 -10 -11 12 -13 14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28631.6705710051
uf20-0739 22 0 -1 2 3 4 5 -6 -7 8 9 -10 -11 -12 13 14 -15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28228.9128720004
uf20-0405 20 0 1 -2 3 4 5 6 -7 -8 9 10 -11 -12 -13 14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28731.1714319949
uf20-0173 19 0 -1 -2 -3 -4 -5 6 7 8 9 -10 -11 12 13 14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28821.356918008
uf20-0221 60 0 -1 2 3 4 5 -6 7 8 -9 10 -11 -12 13 14 15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28594.2496000062
uf20-0472 48 0 1 2 3 4 5 6 -7 -8 9 10 -11 -12 13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29147.7159640053
uf20-0322 23 0 -1 -2 -3 -4 -5 -6 -7 -8 9 -10 -11 12 -13 14 -15 16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29116.5730219946
uf20-0623 38 0 1 -2 3 4 -5 -6 7 8 9 10 11 -12 13 14 -15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29229.2707960005
uf20-0977 33 0 -1 -2 3 4 -5 -6 7 8 9 -10 -11 -12 -13 14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29050.0260120025
uf20-0919 55 0 -1 2 3 4 5 6 7 8 -9 10 11 -12 -13 14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28887.3121109937
uf20-0780 59 0 1 -2 3 4 -5 -6 7 8 -9 10 -11 12 13 14 15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30083.5840310028
uf20-0464 25 0 -1 2 -3 -4 -5 -6 7 8 -9 -10 11 -12 -13 14 15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29348.7073080032
uf20-0874 48 0 -1 2 -3 4 -5 6 -7 8 9 -10 11 12 13 -14 -15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28160.3728590126
uf20-0426 26 0 -1 -2 3 -4 -5 -6 -7 8 9 10 -11 -12 -13 -14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29441.6329160013
uf20-0533 54 0 1 -2 3 -4 5 -6 7 -8 9 10 -11 -12 13 14 -15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28911.6910869925
uf20-0360 37 0 1 2 3 -4 -5 6 -7 8 9 10 11 12 -13 -14 -15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29124.9813210015
uf20-0896 29 0 1 2 -3 -4 -5 6 7 -8 -9 10 11 -12 13 14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28209.2048699997
uf20-0430 23 0 1 2 -3 4 5 -6 7 8 -9 10 -11 12 13 -14 15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29458.0426909961
uf20-0486 39 0 1 2 -3 -4 -5 -6 -7 8 9 10 11 -12 13 14 15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29402.8029350011
uf20-0750 59 0 1 2 -3 -4 5 6 7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28842.1719209873
uf20-023 37 0 -1 -2 -3 4 -5 6 7 -8 -9 10 -11 -12 -13 14 15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28901.6478100093
uf20-0653 31 0 1 -2 -3 4 5 6 7 -8 -9 -10 -11 12 13 14 15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29205.6866210041
uf20-0907 19 0 1 -2 -3 4 -5 -6 -7 -8 9 10 -11 -12 -13 14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28580.8534190001
uf20-035 31 0 1 -2 -3 -4 5 -6 7 8 -9 10 -11 12 13 -14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28740.8834399976
uf20-0517 6 0 -1 2 3 -4 -5 -6 -7 8 9 -10 -11 -12 -13 -14 15 -16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28517.5903399941
uf20-0247 62 0 -1 -2 -3 -4 -5 6 -7 8 9 -10 11 12 -13 -14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29151.0815520014
uf20-0229 27 0 1 -2 -3 4 -5 -6 7 8 9 -10 11 -12 -13 14 -15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29026.3073300011
uf20-0306 31 0 1 -2 -3 -4 5 6 -7 -8 -9 -10 -11 -12 13 14 15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28528.5832110094
uf20-0945 43 0 1 2 -3 4 -5 -6 -7 -8 9 10 11 12 13 -14 15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28992.9149009986
