uf20-0968 50 0 1 -2 -3 4 5 6 7 -8 9 -10 11 12 -13 -14 -15 16 -17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 29369.6875750029
uf20-082 28 0 -1 2 3 -4 -5 6 7 8 -9 10 11 -12 -13 -14 -15 16 -17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 31622.1826770052
uf20-0644 39 0 -1 2 -3 -4 5 6 -7 8 -9 10 -11 12 13 -14 15 -16 17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 33039.7279809986
uf20-0906 37 0 1 2 -3 -4 5 -6 7 -8 -9 10 -11 -12 13 14 15 -16 17 18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32933.2332420017
uf20-0578 52 0 1 -2 -3 -4 -5 6 -7 8 -9 10 -11 -12 13 -14 15 16 -17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 33232.8286510019
uf20-0345 61 0 -1 -2 3 4 -5 6 -7 8 9 -10 -11 12 -13 14 -15 -16 17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 31276.9987429929
uf20-0228 38 0 1 2 3 -4 5 6 7 8 9 -10 11 -12 13 -14 -15 -16 -17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28535.9362079907
uf20-0246 30 0 1 2 -3 4 -5 -6 7 8 -9 10 11 12 13 -14 -15 -16 -17 -18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28594.6623630007
uf20-0415 30 0 1 -2 3 -4 5 -6 7 -8 -9 10 -11 -12 13 14 -15 -16 -17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32900.2520479989
uf20-0114 36 0 1 -2 -3 -4 -5 -6 -7 8 9 -10 11 12 13 -14 -15 -16 -17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28788.8942550053
uf20-0250 67 0 1 -2 3 -4 -5 6 7 8 9 10 11 -12 13 -14 15 16 17 -18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28778.5903309996
uf20-0353 68 0 -1 2 -3 4 -5 -6 7 -8 -9 10 -11 12 13 -14 15 16 17 18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32137.1463469986
uf20-022 52 0 1 -2 -3 -4 -5 6 -7 8 -9 10 -11 -12 -13 14 15 16 -17 18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 28582.7530950046
uf20-0500 74 0 1 -2 3 -4 5 6 7 -8 -9 -10 11 12 -13 14 15 16 -17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 32323.2131139957
uf20-0652 82 0 -1 2 3 4 -5 6 7 -8 9 -10 -11 -12 -13 -14 15 -16 17 18 19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 30815.5126779893
uf20-094 64 0 -1 2 3 -4 5 6 -7 -8 9 10 11 12 -13 -14 -15 16 -17 18 -19 0 20 91 SA_SAT_V1 1000.0 0.5 0.9995 55 835945 31270.3342879977
