120 30 SA 500.0 0.995 1.0 125 3282 155000 96.324783 000000000000000000010000001001
265 30 SA 500.0 0.995 1.0 125 17630 155000 97.092721 000000000000000000000001000000
292 30 SA 500.0 0.995 1.0 125 5347 155000 96.813874 000100000000001100000000000000
321 30 SA 500.0 0.995 1.0 125 33500 155000 95.88259 000000000001000000000000000000
324 30 SA 500.0 0.995 1.0 125 4637 155000 96.343527 000000000010100000000000010000
346 30 SA 500.0 0.995 1.0 125 4357 155000 96.619257 000000000000000000000000100010
352 30 SA 500.0 0.995 1.0 125 5847 155000 96.35924 000000100000000001100000000100
388 30 SA 500.0 0.995 1.0 125 1365 155000 97.438621 000000000000000000100000000000
410 30 SA 500.0 0.995 1.0 125 3506 155000 96.246172 000001000000000000000000000000
415 30 SA 500.0 0.995 1.0 125 5290 155000 97.592392 000000000001000000010000001000
423 30 SA 500.0 0.995 1.0 125 3449 155000 96.017834 000000000000000000100000001010
432 30 SA 500.0 0.995 1.0 125 2423 155000 96.998859 000000000100000000000000000000
455 30 SA 500.0 0.995 1.0 125 8556 155000 96.859581 100000000011011000000000001000
490 30 SA 500.0 0.995 1.0 125 9488 155000 95.884259 010010000001100010000000000010
528 30 SA 500.0 0.995 1.0 125 4374 155000 97.3971 000010000000000100000010000000
623 30 SA 500.0 0.995 1.0 125 14803 155000 97.454978 100000001011000010000000000111
764 30 SA 500.0 0.995 1.0 125 29220 155000 96.810333 000000000100000000000000000000
778 30 SA 500.0 0.995 1.0 125 2380 155000 96.448056 000000000010000000000000000000
905 30 SA 500.0 0.995 1.0 125 3312 155000 99.659037 100000000000000000000000001000
993 30 SA 500.0 0.995 1.0 125 2204 155000 101.8857 000000000000000100000000000000
997 30 SA 500.0 0.995 1.0 125 4237 155000 96.488634 100000000000001000000000100000
1012 30 SA 500.0 0.995 1.0 125 5115 155000 97.89287 000000000000000001000000100100
1099 30 SA 500.0 0.995 1.0 125 3873 155000 97.402285 000000000000000100000000000000
1151 30 SA 500.0 0.995 1.0 125 1225 155000 95.730858 000000000000000000000100000000
1200 30 SA 500.0 0.995 1.0 125 6778 155000 97.44543 000000000000000000000010000000
1213 30 SA 500.0 0.995 1.0 125 7051 155000 99.818874 100110000000000000000000000100
1271 30 SA 500.0 0.995 1.0 125 3103 155000 115.801632 000000000000000000000000010000
1335 30 SA 500.0 0.995 1.0 125 13069 155000 100.062548 000011010001100000000100100100
1352 30 SA 500.0 0.995 1.0 125 3305 155000 99.321961 000000010000001000000000000000
1354 30 SA 500.0 0.995 1.0 125 3164 155000 99.27097 000000000000000000001001000000
1538 30 SA 500.0 0.995 1.0 125 2420 155000 98.613522 000000100011000000000000000000
1546 30 SA 500.0 0.995 1.0 125 3672 155000 103.51847 000000001000000000000000100000
1562 30 SA 500.0 0.995 1.0 125 3246 155000 102.638186 000000000000000000000000000001
1572 30 SA 500.0 0.995 1.0 125 5787 155000 100.94293 100000000000000000001000001000
1603 30 SA 500.0 0.995 1.0 125 9332 155000 99.975639 001000000001000001010000000010
1681 30 SA 500.0 0.995 1.0 125 10147 155000 101.367871 000000000000000000000000000001
1713 30 SA 500.0 0.995 1.0 125 2985 155000 106.526861 000000010000000000000000000000
1738 30 SA 500.0 0.995 1.0 125 4214 155000 104.212232 000000000000000000100001100000
1739 30 SA 500.0 0.995 1.0 125 4043 155000 96.281953 100000010010000000000000000000
1740 30 SA 500.0 0.995 1.0 125 4193 155000 99.726369 000000000000100000100000000001
1959 30 SA 500.0 0.995 1.0 125 75422 155000 96.332907 000000000000000000001000000000
