1 15 2043 DPWeight 22485 42.747991 111110101111111
2 15 1878 DPWeight 21870 37.541117 111001111011111
3 15 1811 DPWeight 17715 31.174465 110110111101111
4 15 1569 DPWeight 24405 42.308477 111111001111110
5 15 1957 DPWeight 20610 37.874823 111111101110011
6 15 1110 DPWeight 21780 40.18493 101111111011110
7 15 1979 DPWeight 23220 40.876874 111011011111011
8 15 1890 DPWeight 23850 43.525278 111111110110011
9 15 2099 DPWeight 22365 50.538837 101101111111111
10 15 1361 DPWeight 24720 56.177917 101111101111111
11 15 1282 DPWeight 23625 43.518526 111111101101111
12 15 1801 DPWeight 24750 48.839172 111011101111110
13 15 1966 DPWeight 24900 50.604419 111111111010111
14 15 2089 DPWeight 21255 41.668489 111110101011111
15 15 2047 DPWeight 25515 44.92729 111111101110011
16 15 1954 DPWeight 29085 60.910561 111111111001101
17 15 1593 DPWeight 29925 55.271565 111110011111101
18 15 1771 DPWeight 28605 52.109205 111001110111111
19 15 2065 DPWeight 22275 57.969042 111111110011110
20 15 2510 DPWeight 22785 46.128779 111110110111111
21 15 1946 DPWeight 22410 41.118048 110111111111011
22 15 1330 DPWeight 22155 40.202675 110111101110111
23 15 1620 DPWeight 23940 47.417253 110101111111011
24 15 1825 DPWeight 20745 40.22864 011110111101111
25 15 1618 DPWeight 22080 44.681806 111010111111111
26 15 1616 DPWeight 25185 52.462142 101110111101111
27 15 1626 DPWeight 23430 48.092696 111110111100111
28 15 1782 DPWeight 17460 37.8201 110111111111101
29 15 1871 DPWeight 20520 41.165391 101111111110011
30 15 2046 DPWeight 24540 50.655809 101111101111111
31 15 1689 DPWeight 22920 47.017772 001111110111111
32 15 1788 DPWeight 27450 65.746875 101111111111101
33 15 1877 DPWeight 20220 38.923129 111101111111011
34 15 1952 DPWeight 23055 62.984814 111101101111110
35 15 1801 DPWeight 24915 73.795824 101011110111111
36 15 1735 DPWeight 19290 36.992279 111111101111001
37 15 1804 DPWeight 19260 33.833408 111111111100101
38 15 1907 DPWeight 20625 35.33212 101110111111111
39 15 1657 DPWeight 21930 45.295035 111111011101101
40 15 1948 DPWeight 20490 36.498852 110101011111111
41 15 1998 DPWeight 23025 41.672174 111111111100111
42 15 2030 DPWeight 24825 43.820937 011111111101110
43 15 1781 DPWeight 23760 41.626275 111111110101011
44 15 1657 DPWeight 21495 36.882026 111111111011011
45 15 1623 DPWeight 18300 32.685317 111100111111111
46 15 1292 DPWeight 17775 31.773883 111111101111110
47 15 1839 DPWeight 18360 32.291827 101101111111101
48 15 1943 DPWeight 28785 61.206935 111111111010111
49 15 1513 DPWeight 18240 43.912604 111111101110111
50 15 1677 DPWeight 18450 46.072712 110111111110111
51 15 1391 DPWeight 23940 52.806303 111011111101111
52 15 2051 DPWeight 28620 57.026437 001111111111011
53 15 1733 DPWeight 22920 39.893195 110111111101111
54 15 1905 DPWeight 23745 42.508992 101111111011111
55 15 1899 DPWeight 24675 43.792949 111101011111111
56 15 2055 DPWeight 25755 47.229048 011011111110111
57 15 1707 DPWeight 21660 41.714494 101011011011111
58 15 1896 DPWeight 22020 46.742044 111001111111111
59 15 1920 DPWeight 22875 44.483117 011111011011111
60 15 1435 DPWeight 24435 42.787024 111111011101111
61 15 1929 DPWeight 25335 49.728151 110111111011110
62 15 2080 DPWeight 28845 52.32802 101101111111101
63 15 2332 DPWeight 22110 41.560307 111111110101111
64 15 1836 DPWeight 25080 47.473125 111111111110011
65 15 1547 DPWeight 24300 43.317018 101101111111111
66 15 1455 DPWeight 27300 50.861519 110111011111111
67 15 1610 DPWeight 21675 39.713573 111110111110110
68 15 1413 DPWeight 17760 56.420636 111111011101110
69 15 1614 DPWeight 21045 69.412258 111100011111111
70 15 1981 DPWeight 17340 41.012522 111111011111110
71 15 1605 DPWeight 22590 48.375227 110111111110111
72 15 1719 DPWeight 21225 70.219819 110111111101111
73 15 1936 DPWeight 23910 85.845933 111010111111011
74 15 1737 DPWeight 18825 40.277835 110111011111111
75 15 2196 DPWeight 21660 50.78403 111010111101111
76 15 1695 DPWeight 26520 72.861006 111010111111111
77 15 1662 DPWeight 22380 83.28675 111111100011111
78 15 1852 DPWeight 23055 48.531822 111011111101110
79 15 1759 DPWeight 27165 70.314303 111110011110111
80 15 1475 DPWeight 25605 115.654989 101101101111111
81 15 1595 DPWeight 22155 86.565132 111111111001111
82 15 1701 DPWeight 17460 35.94437 111101111111100
83 15 1415 DPWeight 24525 47.923298 111111001111111
84 15 1888 DPWeight 26280 53.066999 101101111111101
85 15 1507 DPWeight 22470 43.27186 111101101110111
86 15 1657 DPWeight 22185 41.127698 111111110101111
87 15 1820 DPWeight 28035 50.206869 001111101111111
88 15 1629 DPWeight 23175 40.546448 111101101011110
89 15 1752 DPWeight 25080 43.192681 110110111111111
90 15 1697 DPWeight 25080 43.664729 011111101111111
91 15 1720 DPWeight 20865 35.821139 101111111111110
92 15 1854 DPWeight 23940 42.587839 101110111111011
93 15 1551 DPWeight 22650 41.668671 111111011101111
94 15 1875 DPWeight 24900 46.846554 011111111110111
95 15 1787 DPWeight 21045 38.983886 101111111101011
96 15 1649 DPWeight 26085 45.62412 100111111011111
97 15 1822 DPWeight 22440 38.995164 110110111111101
98 15 1655 DPWeight 21330 38.358551 011111111011111
99 15 2036 DPWeight 16050 28.98977 111001111111111
100 15 1713 DPWeight 19755 36.292964 110111111111100
