uf20-0930 5795 0 1 2 -3 4 5 6 7 8 9 10 11 -12 13 -14 -15 16 17 -18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 623.7318519998
uf20-0600 8402 0 -1 -2 -3 4 5 6 7 8 9 10 11 -12 -13 14 15 16 -17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 667.818908998
uf20-0784 5297 0 -1 -2 3 4 -5 6 -7 8 9 10 11 12 13 14 15 -16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 652.3928409988
uf20-0651 4569 0 -1 2 3 4 5 6 7 8 9 -10 11 -12 13 -14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 877.6438219975
uf20-0961 3882 0 -1 2 3 -4 -5 -6 7 8 9 10 -11 -12 -13 14 -15 -16 17 -18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 817.7118079984
uf20-0190 1328 0 1 2 3 4 5 6 7 -8 9 10 11 12 13 14 15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 717.8691260015
uf20-0163 1298 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 849.9723899986
uf20-0777 4563 0 1 -2 3 4 5 6 7 8 -9 -10 -11 -12 13 14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 720.1103840016
uf20-0847 4341 0 1 2 3 4 5 -6 7 8 9 10 11 -12 13 -14 15 -16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 1029.4248870014
uf20-0992 5366 0 -1 2 3 4 -5 6 -7 -8 9 10 11 -12 -13 14 15 -16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 574.7979550033
uf20-0132 1268 0 1 2 3 -4 5 -6 7 -8 9 10 11 -12 13 -14 15 16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 742.2539370018
uf20-0816 4366 0 1 2 -3 4 -5 6 -7 -8 -9 10 11 12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 700.9370639971
uf20-0726 5013 0 1 -2 3 -4 5 -6 7 8 9 10 11 -12 -13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 682.1453999983
uf20-093 5495 0 -1 2 -3 4 5 6 -7 8 9 -10 11 12 13 -14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 789.3666080017
uf20-060 7547 0 1 2 -3 4 5 6 7 8 -9 10 11 -12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 605.5578019987
uf20-0209 1086 0 1 2 3 -4 5 6 7 8 9 10 -11 12 13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 809.8274490003
uf20-0599 8898 0 -1 2 3 -4 -5 6 -7 8 9 10 -11 12 13 14 -15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 806.434651
uf20-031 1241 0 -1 2 -3 4 5 -6 7 8 9 10 -11 -12 13 14 15 16 17 -18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 654.8339389992
uf20-0258 1256 0 -1 2 3 4 -5 6 7 8 9 10 11 12 13 -14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 979.9628299988
uf20-079 4759 0 -1 2 3 4 5 -6 -7 8 9 10 11 -12 13 14 -15 16 -17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 747.0128800014
uf20-0404 8443 0 -1 -2 -3 4 -5 6 7 8 9 10 11 12 13 -14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 670.1983530002
uf20-0210 1407 0 1 -2 3 4 -5 6 -7 -8 -9 -10 11 12 13 -14 15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 726.7968160013
uf20-0580 8363 0 -1 -2 3 4 -5 6 7 8 9 10 -11 12 13 14 -15 16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 569.3792239981
uf20-0455 8554 0 1 2 3 4 -5 -6 -7 8 9 10 -11 12 13 14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 604.5892370021
uf20-028 1244 0 1 2 3 4 5 -6 -7 8 9 -10 11 12 -13 -14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 844.3475560016
uf20-0241 1080 0 -1 -2 3 4 5 -6 -7 8 9 10 11 12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 558.0334230035
uf20-0394 7120 0 -1 -2 3 -4 5 6 7 8 -9 10 11 12 13 14 -15 -16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 548.7363870016
uf20-0367 8597 0 -1 2 3 -4 5 -6 7 8 -9 10 11 -12 13 14 15 16 17 -18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 797.8174119999
uf20-0573 9089 0 1 -2 -3 4 5 6 7 8 9 10 11 12 13 -14 -15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 603.227181
uf20-0336 1178 0 1 2 -3 -4 5 6 -7 -8 9 -10 -11 -12 -13 -14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 603.8967790009
uf20-0522 9783 0 1 -2 3 4 5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 614.1115069986
uf20-0929 5728 0 1 2 3 -4 5 6 -7 8 -9 10 11 -12 -13 14 15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 671.0645429994
uf20-0619 5441 0 -1 -2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 582.9037240001
uf20-0648 5692 0 1 2 3 4 5 -6 7 8 9 -10 11 12 -13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 679.8071310004
uf20-0978 5769 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 604.1616460025
uf20-0189 1017 0 1 2 3 4 5 6 -7 8 -9 10 -11 12 -13 14 15 -16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 653.5802050021
uf20-0208 1204 0 -1 -2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 613.1074710029
uf20-061 5502 0 1 2 -3 4 -5 6 7 8 9 -10 -11 12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 770.5179629993
uf20-0259 1113 0 1 2 -3 4 -5 6 7 8 -9 10 11 12 13 14 15 -16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 851.2787549989
uf20-030 1103 0 1 2 3 -4 5 6 7 8 -9 10 -11 12 13 14 15 16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 893.1351200008
uf20-0598 9081 0 1 2 3 4 5 6 7 8 -9 10 11 -12 13 14 15 16 -17 -18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 704.063713998
uf20-092 5950 0 1 2 3 4 5 6 7 -8 9 10 11 12 13 -14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 640.0632170007
uf20-0993 5430 0 1 -2 -3 4 5 6 7 8 9 -10 11 -12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 646.8773320012
uf20-0846 4588 0 1 2 3 4 5 6 7 -8 9 10 11 -12 13 14 -15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 734.9983439999
uf20-0776 5203 0 1 -2 3 -4 5 6 7 -8 9 10 11 12 -13 -14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 810.9448579999
uf20-0162 1351 0 1 2 -3 4 5 6 7 8 9 -10 -11 -12 13 14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 636.5096219997
uf20-0727 4664 0 1 -2 3 4 -5 6 -7 8 9 10 -11 12 13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 790.6932879996
uf20-0817 5002 0 -1 2 -3 -4 5 6 7 -8 9 10 -11 12 13 14 -15 -16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 587.955752002
uf20-0133 1069 0 -1 2 3 4 5 6 -7 8 9 10 11 12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 798.3769979983
uf20-0601 6770 0 1 -2 3 4 -5 6 7 -8 -9 10 11 -12 -13 14 -15 16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 638.0230869981
uf20-0931 5232 0 -1 2 3 -4 5 6 7 8 9 10 11 12 -13 -14 15 -16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 780.8586330029
uf20-0191 1321 0 1 2 3 -4 5 -6 7 8 9 10 -11 12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 620.7129699978
uf20-0960 5380 0 1 2 3 4 -5 6 7 8 9 10 -11 12 13 14 15 -16 -17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 588.9626239987
uf20-0650 5972 0 1 2 -3 -4 5 6 7 8 9 10 -11 12 13 -14 15 16 -17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 546.5786900022
uf20-0785 4698 0 1 2 -3 -4 5 6 7 8 9 10 11 12 -13 14 15 16 -17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 739.9051159991
uf20-0618 4874 0 1 2 3 4 5 6 -7 8 9 10 11 12 13 -14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 680.5428849984
uf20-0928 6586 0 -1 -2 3 4 -5 6 7 8 9 10 11 12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 603.4670990011
uf20-0188 1121 0 1 -2 3 4 -5 6 -7 8 -9 10 11 12 13 14 -15 16 -17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 750.3300160024
uf20-0979 5691 0 -1 -2 3 4 5 6 7 8 9 -10 11 12 13 -14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 738.496299
uf20-0649 4575 0 1 2 3 4 -5 6 7 -8 -9 -10 11 12 -13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 904.245380003
uf20-0572 7859 0 1 2 3 4 5 6 7 -8 9 -10 11 12 13 -14 15 16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 598.9395590004
uf20-0366 8546 0 1 2 3 -4 5 -6 7 8 9 -10 -11 12 13 14 15 16 17 18 -19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 921.937056999
uf20-0523 8592 0 1 2 3 4 5 6 -7 8 9 -10 11 -12 13 14 -15 16 17 -18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 850.2890599993
uf20-0337 1387 0 1 2 -3 4 5 6 7 -8 -9 -10 11 12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 616.8583730032
uf20-0211 1287 0 1 2 3 4 5 6 7 -8 -9 10 11 12 -13 -14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 836.6613949984
uf20-0405 9105 0 1 -2 3 4 5 6 -7 8 9 -10 -11 -12 -13 14 -15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 575.2980590005
uf20-078 5411 0 1 2 3 4 -5 6 -7 8 -9 10 11 -12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 616.5231300001
uf20-0395 9146 0 1 2 3 4 -5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 632.0302340027
uf20-0240 1553 0 1 -2 3 4 5 6 7 8 -9 10 -11 -12 13 14 15 16 -17 18 19 0 20 78 SA_SAT_V1 10000.0 0.5 0.95 50 True 78 1 9700 589.3433960009
