1 15 1870 DPWeight 8475 15.81581 111101011111111
2 15 1323 DPWeight 8430 16.587268 111111011011011
3 15 2039 DPWeight 9240 18.7599 111011111111011
4 15 2032 DPWeight 6240 11.688421 011111111111111
5 15 2046 DPWeight 7545 14.474867 111011111111111
6 15 1962 DPWeight 11550 20.951181 110111111111101
7 15 1612 DPWeight 6390 11.679206 011111111111110
8 15 1129 DPWeight 10710 19.055545 101111111110111
9 15 1805 DPWeight 10890 19.611333 101111011011111
10 15 1914 DPWeight 9060 16.154075 111100110111111
11 15 1598 DPWeight 7425 13.344728 111101101111111
12 15 1895 DPWeight 8175 14.587611 010111111111111
13 15 1932 DPWeight 7710 13.912883 111011111111111
14 15 1975 DPWeight 7800 13.80525 110111111110110
15 15 1836 DPWeight 8100 14.555049 111111110111011
16 15 2144 DPWeight 12555 22.474723 111111111100111
17 15 1637 DPWeight 8310 14.8774 111111111011011
18 15 2006 DPWeight 10830 19.546599 111111111110111
19 15 1983 DPWeight 9000 16.219337 111100111110111
20 15 2152 DPWeight 10650 18.99416 001101111111011
21 15 2006 DPWeight 9480 16.983109 111110101111110
22 15 2107 DPWeight 9240 16.559857 111111011110111
23 15 1806 DPWeight 9315 16.557001 111111101011111
24 15 1652 DPWeight 8460 15.399331 111111001111111
25 15 1613 DPWeight 10425 18.388039 111101111110111
26 15 1606 DPWeight 10095 18.01609 111010111111111
27 15 2165 DPWeight 9000 15.940012 111101111111011
28 15 1826 DPWeight 6900 12.45577 111101111111011
29 15 2096 DPWeight 10815 19.086795 111111101111011
30 15 1891 DPWeight 11475 20.593986 111111110110111
31 15 1878 DPWeight 7800 13.844169 111111111011111
32 15 1747 DPWeight 7800 14.385382 110101111111111
33 15 2777 DPWeight 5430 10.134049 111011111111101
34 15 1575 DPWeight 13605 24.999733 011111111110111
35 15 1783 DPWeight 8040 15.202124 111110111101101
36 15 1277 DPWeight 8040 14.940482 110111111111011
37 15 1488 DPWeight 7320 13.244589 111111011111111
38 15 1797 DPWeight 9780 17.618763 110111111011111
39 15 2013 DPWeight 12930 22.747074 111111110110111
40 15 1814 DPWeight 6555 11.88655 011111111011011
41 15 1859 DPWeight 7110 13.006966 111111101011111
42 15 2019 DPWeight 8025 14.260381 111110111111110
43 15 1557 DPWeight 5775 10.341888 111101111111111
44 15 2068 DPWeight 7995 14.112032 011010111111011
45 15 1759 DPWeight 9765 17.516373 110111111111101
46 15 2130 DPWeight 5655 10.007286 111111111111110
47 15 1554 DPWeight 9660 17.521011 111111010111111
48 15 2026 DPWeight 6495 11.783156 111111111011101
49 15 1754 DPWeight 6225 11.105666 111111110111111
50 15 2010 DPWeight 7950 14.272583 111101110111110
51 15 1775 DPWeight 11670 20.895817 111111111110101
52 15 1607 DPWeight 9315 16.450431 101111011101111
53 15 1672 DPWeight 6660 12.04686 111111110111101
54 15 1725 DPWeight 10230 17.962602 111011011011111
55 15 2265 DPWeight 11070 19.975445 011111011111111
56 15 2104 DPWeight 10140 18.045525 011101111111111
57 15 1686 DPWeight 6885 12.380658 101111011110111
58 15 1965 DPWeight 13935 24.914809 111110101111110
59 15 1595 DPWeight 10965 19.868633 110111111101111
60 15 1901 DPWeight 13155 23.79124 111111111101110
61 15 1848 DPWeight 9570 16.795322 111101011110111
62 15 2253 DPWeight 5850 10.653334 101111101101111
63 15 2081 DPWeight 13500 24.938291 001111111110111
64 15 1615 DPWeight 5250 9.880371 011011111111111
65 15 1973 DPWeight 5700 10.394549 010111111111111
66 15 2179 DPWeight 11835 22.223502 101111011111111
67 15 1798 DPWeight 10530 18.990388 111011110101111
68 15 1904 DPWeight 6540 11.950145 111110100111111
69 15 1582 DPWeight 7125 12.682215 111111111101011
70 15 1632 DPWeight 8280 15.061323 111101111111110
71 15 2099 DPWeight 9705 17.259815 011101011111101
72 15 1573 DPWeight 13140 23.679029 111111110010110
73 15 1552 DPWeight 8355 15.099316 111111111111011
74 15 1353 DPWeight 4950 9.216469 111100111111111
75 15 1651 DPWeight 7545 14.055934 011111111110101
76 15 2072 DPWeight 12915 23.927105 110100111111111
